,items
1,Scandinavian,Fudge
2,Coffee,Medialuna
3,Coffee,Hot chocolate,Medialuna
4,Coffee
5,Ella's Kitchen Pouches,Juice,Bread,Muffin,Jam
6,Coffee
7,Coffee,Coffee,Medialuna
8,Bread,Victorian Sponge
9,Bread
10,Scandinavian
11,Bread
12,Frittata,Coffee,Tea,Hearty & Seasonal
13,Coffee,Frittata
14,Scandinavian
15,Victorian Sponge,Hot chocolate,Tea,Soup
16,Tea
17,Cookies,Coffee,Juice,Coffee
18,Coffee
19,Pick and Mix Bowls,Hearty & Seasonal,Hearty & Seasonal,Coffee,Smoothies,Coffee
20,Coffee
21,Cake
22,Tartine,Mighty Protein,Tea,Coffee
23,Hearty & Seasonal,Frittata,Mineral water
24,Hearty & Seasonal,Mineral water,Muffin
25,Frittata,Coffee,Tea,Scandinavian,Chicken sand
26,Bread,Tea,Victorian Sponge
27,Fudge
28,Muffin
29,Coffee,Bread
30,Bread
31,Coffee,Bread
32,Jam,Frittata
33,Coffee
34,Scandinavian
35,Fudge
36,Fudge,Tea,Coffee,Muffin
37,Frittata,Bread,Coffee
38,Coffee,Coffee
39,Bread
40,Frittata
41,Coffee,Coffee,My-5 Fruit Shoot,Brownie
42,Focaccia,Fairy Doors
43,Tea,Coffee,Coffee
44,Hot chocolate,Hearty & Seasonal,Pick and Mix Bowls,Brownie
45,Frittata,Coffee
46,Bread,Brownie
47,Frittata
48,Scandinavian
49,Bread
50,Farm House
51,Pick and Mix Bowls,Jam,Soup,Brownie
52,Hearty & Seasonal,Coffee,Tea
53,Bread
54,Bread,Frittata
55,Scandinavian
56,Tartine,Hot chocolate,Coffee
57,Coffee,Mighty Protein
58,Frittata,Coffee
59,Scandinavian
60,Hearty & Seasonal,Coffee,Mineral water
61,Scandinavian
62,Bread,Coffee
63,Hearty & Seasonal,Soup,Bread,Coffee
64,Brownie,Cake,Tea
65,Mighty Protein,Coffee
66,Coffee,Tea,Brownie,Soup
67,Cake
68,Hot chocolate,Coffee,Cake
69,Hearty & Seasonal,Coffee
70,Coffee
71,Frittata,Coffee,Brownie
72,Sandwich,Frittata,Coke,Mineral water,Brownie
73,Granola,Scandinavian
74,Coffee,Coke,Coffee
75,Tea,Tea,Brownie,Cake
76,Fudge
77,Coffee
78,Brownie
79,Cake
80,Tea
81,Coffee,Coffee,Coffee,Soup,Sandwich,Cake
82,Coffee,Bread,Brownie
83,Bread,Coffee,Brownie
84,Coffee,Bread,Brownie
85,Brownie,Coffee
86,Coffee,Soup,Brownie
87,Fudge
88,Bread,Focaccia
89,Bread,Farm House,Jam
90,Hot chocolate,Brownie
91,Hot chocolate
92,Coffee,Brownie
93,Bread
94,Farm House
95,Coffee,Muffin
96,Focaccia
97,Bread,Tea
98,Coffee,Hot chocolate
99,Coffee,Tartine,Coffee,Pick and Mix Bowls,Jam
100,Jam
101,Tartine
102,Bread,Coffee
103,Coffee,Coffee,Mineral water,Juice,Tartine,Pick and Mix Bowls
104,Bread,Tea,Juice
105,Coffee,Coffee,Cake
106,Farm House
107,Farm House
108,Cake,Brownie,Coffee,Coffee
109,Focaccia,Coffee
110,Tea,Coffee,Muffin
111,Coffee
112,Tea,Coffee
113,Hearty & Seasonal,Cake,Coffee
114,Bread,Tea,Cake
115,Mighty Protein,Coffee
116,Hot chocolate,Muffin
117,Coffee,Coffee,Soup,Mighty Protein
118,Jam
119,Coffee,Alfajores
120,Cake,Hot chocolate,Alfajores
121,Hot chocolate,Tea,Muffin
122,Brownie
123,Cake,Coffee
124,Victorian Sponge,Alfajores,Tea
125,Bread
126,Tartine,Tea,Tartine
127,Mighty Protein,Tea
128,Bread,Fudge
129,Medialuna,Tartine,Coffee
130,Pastry,Bread
131,Pastry,Bread
132,Coffee,Tea,Alfajores,Alfajores
133,Alfajores,Alfajores,Coffee
134,Coffee,Alfajores
135,Alfajores,Pastry
136,Alfajores
137,Pastry,Tea,Alfajores,Hearty & Seasonal
138,Tea,Sandwich
139,Empanadas,Tea
140,Alfajores,Alfajores,Tea
141,Frittata,Soup,Coffee,Coffee
142,Scandinavian,Eggs
143,Brownie,Truffles,Coffee,Coffee
144,Scandinavian
145,Coke
146,Sandwich,Soup,Coffee,Alfajores
147,Tea,Juice,Hearty & Seasonal,Hearty & Seasonal
148,Truffles
149,Coffee,Coffee,Muffin,Brownie
150,Bread
151,Bowl Nic Pitt,Frittata,Muffin,Coffee
152,Soup,Frittata,Brownie,Coffee,Tea
153,Hot chocolate,Coffee,Muffin,Alfajores
154,Scandinavian,Keeping It Local,Tea,Coffee,Alfajores
155,Bread
156,Fudge
157,Farm House
158,Farm House
159,Coffee,Coffee,Brownie,Muffin
160,Soup,Coffee,Bread
161,Frittata,Bread,Muffin
162,Farm House,Bread,Muffin
163,Bread
164,Bread,Coffee,Bread
165,Farm House
166,Bread,Coffee,Muffin,Cookies
167,Hot chocolate,Coffee
168,Muffin,Jam
169,Coffee,Hot chocolate,Tea
170,Coffee,Coffee,Alfajores
171,Tea,Hearty & Seasonal,Farm House
172,Bread,Coffee,Alfajores,Cookies
173,Hearty & Seasonal,Sandwich,Bread,Muffin,Brownie
174,Coffee,Truffles,Brownie,Alfajores
175,Coffee,Tea,Bread
176,Tea,Coffee,Muffin,Keeping It Local
177,Coffee,Alfajores
178,Bread
179,Tea,Hot chocolate,Alfajores
180,Bread
181,Alfajores,Truffles
182,Bread
183,Bread,Brownie,Muffin
184,Coffee,Brownie,Coffee
185,Bread,Bread
186,Bread,Alfajores,Muffin
187,Truffles,Frittata
188,Coffee
189,Bread
190,Coffee,Muffin
191,Muffin
192,Juice
193,Coffee
194,Muffin
195,Bread
196,Coffee
197,Brownie,Coffee,Bread
198,Sandwich,Brownie,Hot chocolate,Coffee
199,Coffee
200,Bread,Mineral water
201,Coffee,Coffee
202,Bread
203,Bread
204,Coffee
205,Bread
206,Bacon,Art Tray,Coffee,Coffee,Juice
207,Bread
208,Coffee
209,Hearty & Seasonal,Coffee,Tea
210,Brownie,Medialuna,Muffin
211,Bread
212,Bread,Brownie,Muffin,Bread,My-5 Fruit Shoot
213,Brownie,Alfajores,Coffee,Bread
214,Bread,Jam,Spread
215,Brownie
216,Coffee,Hearty & Seasonal
217,Bread,Bread,Keeping It Local,Hearty & Seasonal,Tea
218,Coffee,Coke,Mineral water,Bread,Brownie
219,Muffin,Coffee,Tea
220,Bread
221,Bread
222,Coffee,Coffee,Tea,Frittata,Keeping It Local,Bread
223,Cookies
224,Bread,Cake
225,Coffee,Coffee,Fudge,Bread
226,Muffin
227,Coffee,Kids biscuit
228,Juice,Muffin,Brownie
229,Kids biscuit
230,Kids biscuit
231,Jammie Dodgers
232,Bread
233,Tea,Coffee,Soup,Keeping It Local
234,Coffee
235,Coffee
236,Coffee,Muffin
237,Coffee,Bread,Soup
238,Coffee,Tea,Medialuna
239,Alfajores
240,Bread
241,Coffee,Coffee,Tartine,Medialuna,Pastry
242,Tea,Tartine
243,Bread,Coffee
244,Medialuna,Coffee,Bread
245,Bread,Medialuna
246,Focaccia
247,Scandinavian
248,Hearty & Seasonal,Sandwich,Coffee,Mineral water
249,Coffee,Sandwich,Sandwich
250,Tea,Scandinavian
251,Coffee
252,Coffee,Coffee
253,Soup,Kids biscuit
254,Coffee
255,Bread
256,Coffee
257,Coffee
258,Coffee,Bread
259,Cake,Tea,Muffin,Coffee
260,Hot chocolate
261,Coffee,Tea,Cake
262,Tea,Coffee,Muffin
263,Jammie Dodgers,Hot chocolate,Hot chocolate,Coffee,Cookies
264,Caramel bites,Jammie Dodgers,My-5 Fruit Shoot,Bread
265,Coffee
266,Coffee,Tea,Caramel bites,Kids biscuit
267,Bread,Coffee
268,Bread,Coffee,Alfajores,Bread
269,Farm House
270,Bread,Jammie Dodgers,Scandinavian
271,Tea
272,Alfajores,Bread,Tea,Coffee
273,Coffee,Mineral water,Tea
274,Coffee,Kids biscuit
275,Kids biscuit,Bread
276,Bread,Coffee,Cake
277,Bread,Coffee
278,Tartine
279,Bread,Medialuna,Farm House
280,Bread,Brownie,Cake
281,Cake,Mineral water,Alfajores,Coffee,Coffee
282,Bread
283,Coffee,Coffee
284,Bread,Jam
285,Brownie
286,Coffee,Sandwich,Mineral water
287,Coffee,Coffee
288,Bread
289,Bread,Mineral water
290,Farm House
291,Medialuna,Coffee
